lat,lon,genus,species,count
37.931853,-79.298403,Robinia,pseudoacacia,23
37.932449,-91.038253,Acer,rubrum,1
37.932449,-91.038253,Carya,glabra,4
37.932449,-91.038253,Carya,alba,1
37.932449,-91.038253,Cornus,florida,2
37.932449,-91.038253,Nyssa,sylvatica,1
37.932449,-91.038253,Quercus,alba,12
37.932449,-91.038253,Quercus,coccinea,5
37.932449,-91.038253,Quercus,velutina,1
37.933419,-77.823631,Pinus,taeda,445
37.933419,-77.823631,Pinus,virginiana,40
37.933419,-77.823631,Quercus,alba,70
37.933419,-77.823631,Quercus,coccinea,22
37.933419,-77.823631,Quercus,velutina,20
37.934638,-75.514183,Pinus,taeda,14
37.934638,-75.514183,Ilex,opaca,1
37.934638,-75.514183,Liquidambar,styraciflua,6
37.934638,-75.514183,Quercus,alba,4
37.934638,-75.514183,Quercus,michauxii,1
37.935297,-96.4028,Celtis,occidentalis,5
37.935297,-96.4028,Ulmus,americana,4
37.9364,-95.043178,Celtis,occidentalis,1
37.936825,-92.122352,Juniperus,virginiana,32
37.936825,-92.122352,Carya,alba,7
37.936825,-92.122352,Malus,spp.,1
37.936825,-92.122352,Quercus,alba,10
37.936825,-92.122352,Quercus,marilandica,13
37.936825,-92.122352,Ulmus,rubra,1
37.936966,-76.523204,Prunus,serotina,45
37.937025,-112.704711,Juniperus,osteosperma,4
37.937025,-112.704711,Pinus,edulis,9
37.93707,-79.152717,Nyssa,sylvatica,26
37.93707,-79.152717,Quercus,rubra,14
37.93707,-79.152717,Quercus,velutina,24
37.937855,-80.479129,Crataegus,spp.,13
37.937855,-80.479129,Prunus,serotina,19
37.93811,-106.710978,Picea,engelmannii,54
37.93811,-106.710978,Populus,tremuloides,5
37.939199,-85.720694,Populus,deltoides,2
37.940733,-109.578282,Juniperus,scopulorum,3
37.940733,-109.578282,Pinus,edulis,15
37.940733,-109.578282,Pseudotsuga,menziesii,5
37.941751,-85.562929,Fraxinus,quadrangulata,4
37.942078,-92.256174,Quercus,rubra,16
37.942078,-92.256174,Quercus,stellata,26
37.942078,-92.256174,Ulmus,americana,7
37.943199,-106.254187,Pinus,edulis,5
37.944362,-110.885011,Juniperus,osteosperma,9
37.944362,-110.885011,Pinus,edulis,5
37.944637,-111.523601,Juniperus,osteosperma,9
37.944637,-111.523601,Pinus,edulis,15
37.945514,-110.144311,Juniperus,osteosperma,11
37.945514,-110.144311,Pinus,edulis,11
37.945973,-111.226812,Juniperus,osteosperma,14
37.945973,-111.226812,Pinus,edulis,9
37.946867,-93.376298,Carya,texana,2
37.946867,-93.376298,Quercus,macrocarpa,28
37.946867,-93.376298,Ulmus,rubra,4
37.948065,-109.859891,Juniperus,osteosperma,4
37.948065,-109.859891,Pinus,edulis,3
37.948618,-80.62612,Acer,rubrum,6
37.948618,-80.62612,Acer,saccharum,6
37.948618,-80.62612,Carya,cordiformis,1
37.948618,-80.62612,Carya,ovata,1
37.948618,-80.62612,Prunus,serotina,8
37.948618,-80.62612,Quercus,alba,2
37.948618,-80.62612,Quercus,rubra,4
37.948818,-111.800232,Abies,lasiocarpa,32
37.948818,-111.800232,Picea,engelmannii,26
37.948818,-111.800232,Populus,tremuloides,23
37.952464,-112.072201,Juniperus,scopulorum,7
37.952464,-112.072201,Pinus,edulis,4
37.952464,-112.072201,Cercocarpus,ledifolius,9
37.952829,-80.957733,Acer,pensylvanicum,4
37.952829,-80.957733,Acer,rubrum,10
37.952829,-80.957733,Carya,glabra,1
37.952829,-80.957733,Liriodendron,tulipifera,7
37.952829,-80.957733,Magnolia,fraseri,5
37.952829,-80.957733,Nyssa,sylvatica,1
37.952829,-80.957733,Oxydendrum,arboreum,10
37.952829,-80.957733,Quercus,alba,1
37.952829,-80.957733,Quercus,coccinea,1
37.952829,-80.957733,Quercus,prinus,6
37.952829,-80.957733,Quercus,rubra,1
37.952829,-80.957733,Quercus,velutina,1
37.954881,-119.813346,Juniperus,occidentalis,1
37.954881,-119.813346,Quercus,chrysolepis,8
37.95546,-113.90971,Juniperus,osteosperma,23
37.95546,-113.90971,Pinus,monophylla,16
37.956747,-87.747848,Cornus,florida,2
37.956747,-87.747848,Liquidambar,styraciflua,17
37.956747,-87.747848,Liriodendron,tulipifera,9
37.956747,-87.747848,Prunus,serotina,6
37.956747,-87.747848,Quercus,muehlenbergii,1
37.956747,-87.747848,Ulmus,rubra,1
37.958272,-93.959399,Carya,alba,2
37.958272,-93.959399,Juglans,nigra,12
37.958272,-93.959399,Morus,rubra,1
37.958272,-93.959399,Quercus,stellata,4
37.95982,-79.46915,Pinus,virginiana,14
37.95982,-79.46915,Carya,alba,11
37.960155,-79.924072,Pinus,rigida,3
37.960574,-91.796133,Juniperus,virginiana,8
37.960574,-91.796133,Carya,ovata,1
37.960574,-91.796133,Quercus,stellata,1
37.960916,-96.246743,Gleditsia,triacanthos,7
37.960916,-96.246743,Maclura,pomifera,16
37.964834,-90.863425,Pinus,echinata,7
37.964834,-90.863425,Juglans,nigra,8
37.964834,-90.863425,Quercus,stellata,6
37.964834,-90.863425,Quercus,velutina,2
37.965238,-82.432232,Acer,rubrum,3
37.965238,-82.432232,Betula,lenta,1
37.965238,-82.432232,Nyssa,sylvatica,2
37.965238,-82.432232,Oxydendrum,arboreum,8
37.965238,-82.432232,Quercus,alba,1
37.965238,-82.432232,Quercus,coccinea,12
37.965238,-82.432232,Quercus,prinus,3
37.965238,-82.432232,Quercus,velutina,1
37.967368,-82.276252,Acer,rubrum,8
37.967368,-82.276252,Betula,lenta,6
37.967368,-82.276252,Carya,glabra,4
37.967368,-82.276252,Fagus,grandifolia,4
37.967368,-82.276252,Liriodendron,tulipifera,6
37.967368,-82.276252,Magnolia,acuminata,1
37.967368,-82.276252,Magnolia,tripetala,1
37.967368,-82.276252,Nyssa,sylvatica,2
37.967368,-82.276252,Quercus,alba,1
37.967368,-82.276252,Quercus,prinus,1
37.969395,-119.196188,Pinus,albicaulis,5
37.969974,-98.685129,Acer,negundo,4
37.969974,-98.685129,Celtis,occidentalis,1
37.969974,-98.685129,Morus,rubra,15
37.970615,-119.497044,Pinus,albicaulis,21
37.971062,-84.160185,Aesculus,flava,3
37.971062,-84.160185,Maclura,pomifera,5
37.971568,-92.861186,Carya,cordiformis,1
37.971568,-92.861186,Cornus,florida,1
37.971568,-92.861186,Fraxinus,americana,2
37.971568,-92.861186,Juglans,nigra,3
37.971568,-92.861186,Quercus,alba,7
37.971568,-92.861186,Quercus,muehlenbergii,2
37.971568,-92.861186,Quercus,velutina,4
37.972284,-81.59458,Tsuga,canadensis,3
37.972284,-81.59458,Acer,rubrum,10
37.972284,-81.59458,Acer,saccharum,4
37.972284,-81.59458,Aesculus,flava,2
37.972284,-81.59458,Betula,lenta,3
37.972284,-81.59458,Liriodendron,tulipifera,4
37.972284,-81.59458,Paulownia,tomentosa,1
37.972284,-81.59458,Tilia,americana,2
37.972425,-90.702588,Carya,glabra,4
37.972425,-90.702588,Gleditsia,triacanthos,1
37.972425,-90.702588,Quercus,imbricaria,1
37.973401,-90.557068,Juglans,nigra,2
37.976424,-91.959179,Acer,saccharum,1
37.976424,-91.959179,Quercus,muehlenbergii,1
37.976424,-91.959179,Tilia,americana,2
37.976674,-110.756553,Quercus,gambelii,1
37.978156,-81.259292,Tsuga,canadensis,3
37.978156,-81.259292,Acer,rubrum,1
37.978156,-81.259292,Amelanchier,spp.,1
37.978156,-81.259292,Carpinus,caroliniana,2
37.978156,-81.259292,Carya,glabra,1
37.978156,-81.259292,Carya,alba,2
37.978156,-81.259292,Ilex,opaca,1
37.978156,-81.259292,Juglans,nigra,1
37.978156,-81.259292,Liriodendron,tulipifera,14
37.978156,-81.259292,Oxydendrum,arboreum,2
37.978156,-81.259292,Quercus,alba,4
37.978156,-81.259292,Quercus,velutina,1
37.978156,-81.259292,Sassafras,albidum,1
37.978715,-112.880691,Juniperus,osteosperma,3
37.978715,-112.880691,Pinus,edulis,10
37.982319,-107.287512,Populus,tremuloides,1
37.982481,-86.582047,Juniperus,virginiana,2
37.982481,-86.582047,Acer,rubrum,2
37.982481,-86.582047,Acer,saccharum,3
37.982481,-86.582047,Cornus,florida,1
37.982481,-86.582047,Fraxinus,americana,2
37.982481,-86.582047,Nyssa,sylvatica,1
37.982481,-86.582047,Prunus,serotina,1
37.982481,-86.582047,Quercus,alba,2
37.982481,-86.582047,Quercus,stellata,1
37.982481,-86.582047,Ulmus,americana,3
37.982481,-86.582047,Ulmus,rubra,1
37.984135,-82.394322,Acer,rubrum,2
37.984135,-82.394322,Acer,saccharum,4
37.984135,-82.394322,Betula,lenta,2
37.984135,-82.394322,Fagus,grandifolia,2
37.984135,-82.394322,Fraxinus,americana,2
37.984135,-82.394322,Liriodendron,tulipifera,2
37.984135,-82.394322,Magnolia,acuminata,1
37.984135,-82.394322,Platanus,occidentalis,1
37.984135,-82.394322,Tilia,americana,2
37.984135,-82.394322,Ulmus,americana,1
37.984256,-106.537254,Picea,engelmannii,26
37.984256,-106.537254,Pinus,aristata,9
37.984256,-106.537254,Populus,tremuloides,32
37.984438,-92.707703,Carya,texana,2
37.984438,-92.707703,Quercus,marilandica,1
37.985086,-93.627362,Quercus,alba,17
37.985086,-93.627362,Quercus,stellata,19
37.985086,-93.627362,Quercus,velutina,28
37.985458,-77.007943,Carya,glabra,43
37.985458,-77.007943,Carya,alba,36
37.985458,-77.007943,Fagus,grandifolia,18
37.985458,-77.007943,Ilex,opaca,8
37.985458,-77.007943,Nyssa,sylvatica,47
37.985458,-77.007943,Quercus,alba,83
37.985458,-77.007943,Quercus,nigra,33
37.98689,-78.781335,Pinus,taeda,64
37.98689,-78.781335,Pinus,virginiana,5
37.98689,-78.781335,Carya,glabra,2
37.98689,-78.781335,Quercus,alba,7
37.98689,-78.781335,Quercus,rubra,7
37.98689,-78.781335,Quercus,velutina,3
37.987463,-86.647524,Pinus,echinata,11
37.987463,-86.647524,Ulmus,alata,5
37.987463,-86.647524,Ulmus,rubra,3
37.988233,-81.06166,Pinus,virginiana,7
37.988233,-81.06166,Carya,alba,1
37.988233,-81.06166,Fagus,grandifolia,4
37.988233,-81.06166,Liriodendron,tulipifera,1
37.988233,-81.06166,Oxydendrum,arboreum,3
37.988233,-81.06166,Quercus,alba,1
37.988233,-81.06166,Quercus,velutina,3
37.990446,-111.966571,Juniperus,scopulorum,1
37.990446,-111.966571,Pinus,edulis,11
37.990947,-105.171466,Picea,engelmannii,6
37.990947,-105.171466,Pinus,aristata,1
37.990947,-105.171466,Populus,tremuloides,50
37.991068,-112.248684,Abies,lasiocarpa,1
37.991068,-112.248684,Pseudotsuga,menziesii,2
37.991068,-112.248684,Populus,tremuloides,5
37.991748,-111.338478,Juniperus,osteosperma,5
37.991748,-111.338478,Juniperus,scopulorum,5
37.991748,-111.338478,Pinus,edulis,8
37.991748,-111.338478,Quercus,gambelii,5
37.99229,-90.385487,Cornus,florida,3
37.99229,-90.385487,Nyssa,sylvatica,2
37.99229,-90.385487,Quercus,alba,7
37.99229,-90.385487,Quercus,velutina,10
37.993336,-80.909704,Pinus,strobus,1
37.993336,-80.909704,Acer,pensylvanicum,3
37.993336,-80.909704,Acer,rubrum,7
37.993336,-80.909704,Amelanchier,spp.,2
37.993336,-80.909704,Liriodendron,tulipifera,8
37.993336,-80.909704,Magnolia,acuminata,1
37.993532,-95.169176,Celtis,occidentalis,8
37.993532,-95.169176,Fraxinus,pennsylvanica,1
37.993532,-95.169176,Juglans,nigra,1
37.993532,-95.169176,Maclura,pomifera,3
37.993532,-95.169176,Morus,alba,4
37.993532,-95.169176,Ulmus,americana,2
37.993627,-80.648432,Acer,rubrum,9
37.993627,-80.648432,Acer,saccharum,3
37.993627,-80.648432,Amelanchier,spp.,2
37.993627,-80.648432,Betula,lenta,1
37.993627,-80.648432,Fagus,grandifolia,3
37.993627,-80.648432,Liriodendron,tulipifera,6
37.993627,-80.648432,Ostrya,virginiana,1
37.993627,-80.648432,Prunus,serotina,4
37.993627,-80.648432,Quercus,rubra,2
37.993627,-80.648432,Tilia,americana,2
37.994298,-94.417476,Carya,illinoinensis,1
37.994298,-94.417476,Carya,ovata,1
37.994298,-94.417476,Gleditsia,triacanthos,2
37.994298,-94.417476,Maclura,pomifera,2
37.994298,-94.417476,Quercus,palustris,5
37.995424,-77.314337,Pinus,taeda,543
37.995424,-77.314337,Fagus,grandifolia,11
37.995424,-77.314337,Ilex,opaca,13
37.995929,-75.68625,Pinus,taeda,45
37.995929,-75.68625,Ilex,opaca,1
37.995929,-75.68625,Liquidambar,styraciflua,7
37.996481,-111.632759,Abies,lasiocarpa,22
37.996481,-111.632759,Pseudotsuga,menziesii,5
37.996481,-111.632759,Populus,tremuloides,16
37.997032,-92.541755,Carya,texana,5
37.997032,-92.541755,Cornus,florida,5
37.997032,-92.541755,Quercus,marilandica,5
37.997032,-92.541755,Quercus,velutina,8
37.997055,-122.710299,Pseudotsuga,menziesii,6
37.997055,-122.710299,Lithocarpus,densiflorus,7
37.997055,-122.710299,Quercus,agrifolia,2
37.998673,-83.818691,Betula,nigra,8
37.998673,-83.818691,Quercus,palustris,3
37.998735,-111.059163,Juniperus,osteosperma,10
37.998735,-111.059163,Pinus,edulis,2
37.998793,-91.246455,Acer,rubrum,27
37.999964,-77.999298,Pinus,taeda,323
37.999964,-77.999298,Acer,rubrum,91
37.999964,-77.999298,Quercus,alba,66
37.999964,-77.999298,Quercus,coccinea,25
37.999964,-77.999298,Quercus,prinus,13
38.000118,-78.641966,Carya,glabra,10
38.000118,-78.641966,Cornus,florida,11
38.000118,-78.641966,Juglans,nigra,3
38.000118,-78.641966,Liriodendron,tulipifera,51
38.000118,-78.641966,Quercus,alba,18
38.00104,-79.107533,Juniperus,virginiana,9
38.00104,-79.107533,Acer,rubrum,9
38.00104,-79.107533,Prunus,serotina,3
38.00104,-79.107533,Quercus,alba,7
38.00104,-79.107533,Quercus,coccinea,1
38.00211,-113.957306,Juniperus,osteosperma,12
38.00211,-113.957306,Pinus,monophylla,3
38.002245,-106.508529,Picea,engelmannii,30
38.002245,-106.508529,Picea,pungens,1
38.002245,-106.508529,Pinus,flexilis,1
38.002245,-106.508529,Populus,tremuloides,12
38.002732,-108.210866,Juniperus,osteosperma,1
38.002732,-108.210866,Quercus,gambelii,11
38.002927,-80.132399,Pinus,strobus,7
38.002927,-80.132399,Pinus,virginiana,10
38.002927,-80.132399,Acer,rubrum,17
38.002927,-80.132399,Amelanchier,spp.,3
38.002927,-80.132399,Carya,glabra,4
38.002927,-80.132399,Fagus,grandifolia,3
38.002927,-80.132399,Liriodendron,tulipifera,1
38.002927,-80.132399,Magnolia,acuminata,1
38.002927,-80.132399,Nyssa,sylvatica,1
38.002927,-80.132399,Quercus,alba,13
38.002927,-80.132399,Robinia,pseudoacacia,1
38.005281,-107.14411,Picea,engelmannii,29
38.005281,-107.14411,Pinus,aristata,5
38.005281,-107.14411,Populus,tremuloides,4
38.00563,-79.30126,Juniperus,virginiana,33
38.00563,-79.30126,Catalpa,bignonioides,1
38.00563,-79.30126,Platanus,occidentalis,5
38.005984,-84.828106,Fraxinus,quadrangulata,4
38.005984,-84.828106,Gleditsia,triacanthos,8
38.005984,-84.828106,Maclura,pomifera,4
38.005984,-84.828106,Quercus,muehlenbergii,5
38.006385,-88.65449,Quercus,imbricaria,1
38.00711,-93.164227,Carya,cordiformis,3
38.00711,-93.164227,Cercis,canadensis,1
38.00711,-93.164227,Quercus,muehlenbergii,3
38.007692,-91.081666,Quercus,coccinea,1
38.007692,-91.081666,Quercus,marilandica,1
38.011958,-95.016698,Aesculus,glabra,2
38.011958,-95.016698,Celtis,occidentalis,5
38.011958,-95.016698,Juglans,nigra,2
38.011958,-95.016698,Quercus,macrocarpa,1
38.012695,-91.325354,Juniperus,virginiana,3
38.012695,-91.325354,Acer,rubrum,6
38.012695,-91.325354,Betula,nigra,2
38.012695,-91.325354,Carya,cordiformis,2
38.012695,-91.325354,Cercis,canadensis,1
38.012695,-91.325354,Platanus,occidentalis,4
38.012695,-91.325354,Salix,nigra,2
38.013529,-79.448032,Juniperus,virginiana,95
38.013529,-79.448032,Carya,cordiformis,4
38.013529,-79.448032,Cornus,florida,25
38.013529,-79.448032,Fraxinus,americana,26
38.013529,-79.448032,Platanus,occidentalis,14
38.013529,-79.448032,Ulmus,rubra,8
38.013996,-80.816071,Acer,rubrum,1
38.013996,-80.816071,Amelanchier,spp.,1
38.013996,-80.816071,Betula,lenta,5
38.013996,-80.816071,Carya,glabra,2
38.013996,-80.816071,Carya,alba,1
38.013996,-80.816071,Fraxinus,americana,2
38.013996,-80.816071,Liriodendron,tulipifera,3
38.013996,-80.816071,Magnolia,fraseri,4
38.013996,-80.816071,Oxydendrum,arboreum,4
38.013996,-80.816071,Quercus,alba,4
38.013996,-80.816071,Quercus,coccinea,1
38.013996,-80.816071,Quercus,prinus,9
38.013996,-80.816071,Quercus,rubra,3
38.013996,-80.816071,Quercus,velutina,1
38.013996,-80.816071,Tilia,americana,2
38.01414,-107.449012,Abies,lasiocarpa,29
38.01414,-107.449012,Picea,engelmannii,25
38.01414,-107.449012,Populus,tremuloides,1
38.014658,-108.498468,Juniperus,osteosperma,5
38.014658,-108.498468,Pinus,edulis,18
38.015339,-120.566966,Quercus,douglasii,9
38.015661,-76.586255,Pinus,taeda,417
38.015661,-76.586255,Carya,cordiformis,4
38.015661,-76.586255,Ilex,opaca,17
38.015661,-76.586255,Liquidambar,styraciflua,188
38.015714,-79.573114,Pinus,strobus,12
38.015714,-79.573114,Pinus,taeda,379
38.015714,-79.573114,Crataegus,spp.,4
38.015714,-79.573114,Malus,angustifolia,6
38.017694,-93.331084,Sideroxylon,lanuginosum,2
38.017694,-93.331084,Carya,glabra,8
38.017694,-93.331084,Prunus,serotina,2
38.017694,-93.331084,Quercus,rubra,3
38.017694,-93.331084,Ulmus,rubra,3
38.019932,-85.99681,Carya,ovata,1
38.019932,-85.99681,Cercis,canadensis,1
38.019932,-85.99681,Liriodendron,tulipifera,3
38.019932,-85.99681,Morus,rubra,3
38.019932,-85.99681,Nyssa,sylvatica,2
38.020257,-79.73585,Pinus,rigida,8
38.020257,-79.73585,Acer,rubrum,222
38.020257,-79.73585,Nyssa,sylvatica,32
38.020257,-79.73585,Quercus,coccinea,27
38.020257,-79.73585,Quercus,prinus,66
38.020257,-79.73585,Quercus,rubra,25
38.020257,-79.73585,Quercus,velutina,14
38.020257,-79.73585,Robinia,pseudoacacia,7
38.020257,-79.73585,Sassafras,albidum,6
38.02043,-87.701552,Catalpa,speciosa,1
38.02043,-87.701552,Fraxinus,americana,1
38.02043,-87.701552,Quercus,imbricaria,2
38.02043,-87.701552,Robinia,pseudoacacia,10
38.021716,-88.003688,Acer,saccharinum,1
38.021716,-88.003688,Celtis,occidentalis,2
38.021716,-88.003688,Fraxinus,pennsylvanica,1
38.022338,-77.959772,Pinus,taeda,212
38.022338,-77.959772,Pinus,virginiana,5
38.022338,-77.959772,Liquidambar,styraciflua,49
38.022338,-77.959772,Quercus,alba,29
38.023545,-91.141275,Juniperus,virginiana,1
38.023545,-91.141275,Quercus,stellata,5
38.023545,-91.141275,Sassafras,albidum,2
38.026521,-76.799241,Fagus,grandifolia,29
38.03049,-94.244581,Acer,negundo,10
38.03049,-94.244581,Acer,saccharinum,7
38.03049,-94.244581,Carya,illinoinensis,1
38.03049,-94.244581,Carya,laciniosa,2
38.03049,-94.244581,Quercus,macrocarpa,1
38.03049,-94.244581,Quercus,palustris,1
38.030707,-82.974989,Sassafras,albidum,6
38.031075,-86.660203,Liquidambar,styraciflua,5
38.031075,-86.660203,Liriodendron,tulipifera,17
38.031075,-86.660203,Quercus,prinus,3
38.033121,-105.353156,Pinus,edulis,19
38.033274,-92.069729,Quercus,stellata,1
38.035262,-91.905608,Juniperus,virginiana,21
38.035262,-91.905608,Sideroxylon,lanuginosum,2
38.035262,-91.905608,Carya,alba,11
38.035262,-91.905608,Celtis,laevigata,2
38.035262,-91.905608,Gleditsia,triacanthos,1
38.035262,-91.905608,Quercus,alba,22
38.035262,-91.905608,Quercus,coccinea,1
38.035262,-91.905608,Quercus,imbricaria,4
38.035262,-91.905608,Quercus,stellata,15
38.035262,-91.905608,Ulmus,americana,11
38.036512,-94.08381,Acer,saccharinum,2
38.036512,-94.08381,Fraxinus,pennsylvanica,18
38.036512,-94.08381,Populus,deltoides,6
38.036512,-94.08381,Salix,nigra,15
38.037125,-80.281501,Carya,ovata,12
38.037125,-80.281501,Cercis,canadensis,1
38.037125,-80.281501,Fraxinus,americana,1
38.037125,-80.281501,Liriodendron,tulipifera,18
38.037125,-80.281501,Prunus,serotina,2
38.037125,-80.281501,Quercus,alba,6
38.037125,-80.281501,Quercus,velutina,3
38.037125,-80.281501,Tilia,americana,1
38.037125,-80.281501,Ulmus,rubra,1
38.038994,-90.700988,Juniperus,virginiana,8
38.038994,-90.700988,Acer,saccharum,8
38.038994,-90.700988,Asimina,triloba,7
38.038994,-90.700988,Sideroxylon,lanuginosum,1
38.038994,-90.700988,Carya,ovata,1
38.038994,-90.700988,Celtis,occidentalis,1
38.038994,-90.700988,Cercis,canadensis,1
38.038994,-90.700988,Diospyros,virginiana,1
38.038994,-90.700988,Fraxinus,americana,1
38.038994,-90.700988,Fraxinus,pennsylvanica,3
38.038994,-90.700988,Juglans,nigra,7
38.038994,-90.700988,Morus,rubra,2
38.038994,-90.700988,Quercus,alba,5
38.038994,-90.700988,Quercus,imbricaria,1
38.038994,-90.700988,Quercus,muehlenbergii,1
38.038994,-90.700988,Ulmus,alata,5
38.038994,-90.700988,Ulmus,americana,3
38.039274,-81.078131,Acer,rubrum,1
38.039274,-81.078131,Carya,glabra,2
38.039274,-81.078131,Carya,alba,1
38.039274,-81.078131,Fagus,grandifolia,3
38.039274,-81.078131,Liriodendron,tulipifera,5
38.039274,-81.078131,Oxydendrum,arboreum,2
38.039274,-81.078131,Quercus,alba,3
38.039274,-81.078131,Quercus,coccinea,3
38.039274,-81.078131,Quercus,velutina,2
38.040072,-122.581829,Quercus,agrifolia,1
38.040072,-122.581829,Umbellularia,californica,14
38.041118,-93.621351,Juniperus,virginiana,3
38.041118,-93.621351,Carya,ovata,11
38.041118,-93.621351,Carya,texana,5
38.041118,-93.621351,Carya,alba,7
38.041118,-93.621351,Celtis,occidentalis,1
38.041118,-93.621351,Juglans,nigra,2
